Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	fall
9.602355957031250000	0.918579101562500000	-1.834106445312500000	-0.587646484375000000	-0.764404296875000000	0.687988281250000000	false
9.616756439208984375	0.832915306091308594	-1.792097091674804688	-0.587402343750000000	-0.766601562500000000	0.691162109375000000	false
9.600830078125000000	0.871276855468750000	-1.817321777343750000	-0.587402343750000000	-0.766845703125000000	0.685546875000000000	false
9.606409072875976562	0.863575935363769531	-1.817679405212402344	-0.587402343750000000	-0.766601562500000000	0.688232421875000000	false
9.597778320312500000	0.915527343750000000	-1.780700683593750000	-0.584716796875000000	-0.766845703125000000	0.687988281250000000	false
9.603571891784667969	0.839734077453613281	-1.765060424804687500	-0.587402343750000000	-0.766601562500000000	0.691162109375000000	false
9.585571289062500000	0.866699218750000000	-1.785278320312500000	-0.584716796875000000	-0.764404296875000000	0.685058593750000000	false
9.609699249267578125	0.859498977661132812	-1.842617988586425781	-0.590332031250000000	-0.764404296875000000	0.690917968750000000	false
9.596252441406250000	0.885009765625000000	-1.820373535156250000	-0.587646484375000000	-0.764404296875000000	0.687988281250000000	false
9.613060951232910156	0.866293907165527344	-1.879572868347167969	-0.587646484375000000	-0.764404296875000000	0.690917968750000000	false
9.588623046875000000	0.833129882812500000	-1.843261718750000000	-0.584960937500000000	-0.764404296875000000	0.696289062500000000	false
9.594941139221191406	0.845980644226074219	-1.819324493408203125	-0.590332031250000000	-0.764404296875000000	0.690917968750000000	false
9.614562988281250000	0.849914550781250000	-1.831054687500000000	-0.590332031250000000	-0.761962890625000000	0.693603515625000000	false
9.605741500854492188	0.832533836364746094	-1.858782768249511719	-0.590332031250000000	-0.759765625000000000	0.687744140625000000	false
9.616088867187500000	0.770568847656250000	-1.820373535156250000	-0.590576171875000000	-0.761962890625000000	0.696289062500000000	false
9.620165824890136719	0.849032402038574219	-1.780700683593750000	-0.590332031250000000	-0.761962890625000000	0.690673828125000000	false
9.594726562500000000	0.825500488281250000	-1.818847656250000000	-0.587646484375000000	-0.761962890625000000	0.693359375000000000	false
9.615063667297363281	0.779151916503906250	-1.802659034729003906	-0.593017578125000000	-0.761962890625000000	0.696533203125000000	false
9.625244140625000000	0.778198242187500000	-1.800537109375000000	-0.590576171875000000	-0.759521484375000000	0.693359375000000000	false
9.609961509704589844	0.824809074401855469	-1.845645904541015625	-0.590576171875000000	-0.757324218750000000	0.693115234375000000	false
9.614562988281250000	0.769042968750000000	-1.779174804687500000	-0.590576171875000000	-0.759521484375000000	0.696044921875000000	false
9.631466865539550781	0.790762901306152344	-1.823067665100097656	-0.590576171875000000	-0.759521484375000000	0.693359375000000000	false
9.613037109375000000	0.834655761718750000	-1.811218261718750000	-0.590576171875000000	-0.759521484375000000	0.696044921875000000	false
9.625411033630371094	0.771427154541015625	-1.812458038330078125	-0.590820312500000000	-0.757324218750000000	0.698730468750000000	false
9.605407714843750000	0.810241699218750000	-1.823425292968750000	-0.595947265625000000	-0.757080078125000000	0.698974609375000000	false
9.609508514404296875	0.771236419677734375	-1.822280883789062500	-0.590576171875000000	-0.757324218750000000	0.693115234375000000	false
9.619140625000000000	0.743103027343750000	-1.802062988281250000	-0.590576171875000000	-0.757324218750000000	0.690429687500000000	false
9.618616104125976562	0.844502449035644531	-1.796889305114746094	-0.593505859375000000	-0.754882812500000000	0.695800781250000000	false
9.613037109375000000	0.810241699218750000	-1.782226562500000000	-0.590576171875000000	-0.759521484375000000	0.698974609375000000	false
9.610891342163085938	0.813484191894531250	-1.782441139221191406	-0.590576171875000000	-0.759521484375000000	0.698974609375000000	false
9.609985351562500000	0.843811035156250000	-1.843261718750000000	-0.590576171875000000	-0.759521484375000000	0.698974609375000000	false
9.589147567749023438	0.815773010253906250	-1.817584037780761719	-0.590576171875000000	-0.759521484375000000	0.696044921875000000	false
9.620666503906250000	0.822448730468750000	-1.814270019531250000	-0.587890625000000000	-0.759765625000000000	0.696044921875000000	false
9.604310989379882812	0.843572616577148438	-1.802539825439453125	-0.590576171875000000	-0.759521484375000000	0.693359375000000000	false
9.606933593750000000	0.819396972656250000	-1.824951171875000000	-0.590576171875000000	-0.757324218750000000	0.693115234375000000	false
9.597039222717285156	0.798845291137695312	-1.789402961730957031	-0.587890625000000000	-0.757324218750000000	0.693115234375000000	false
9.629821777343750000	0.854492187500000000	-1.887512207031250000	-0.590820312500000000	-0.759521484375000000	0.701660156250000000	false
9.611797332763671875	0.824451446533203125	-1.805257797241210938	-0.587890625000000000	-0.757324218750000000	0.693115234375000000	false
9.597778320312500000	0.831604003906250000	-1.910400390625000000	-0.587890625000000000	-0.757324218750000000	0.693115234375000000	false
9.600973129272460938	0.822091102600097656	-1.837587356567382812	-0.587890625000000000	-0.759521484375000000	0.698730468750000000	false
9.603881835937500000	0.846862792968750000	-1.882934570312500000	-0.587890625000000000	-0.759521484375000000	0.698730468750000000	false
9.600186347961425781	0.809931755065917969	-1.852631568908691406	-0.585449218750000000	-0.757324218750000000	0.701171875000000000	false
9.608459472656250000	0.813293457031250000	-1.881408691406250000	-0.588134765625000000	-0.757324218750000000	0.701416015625000000	false
9.598135948181152344	0.853705406188964844	-1.852011680603027344	-0.590820312500000000	-0.757324218750000000	0.701416015625000000	false
9.605407714843750000	0.828552246093750000	-1.847839355468750000	-0.588134765625000000	-0.759521484375000000	0.701660156250000000	false
9.615564346313476562	0.863194465637207031	-1.835465431213378906	-0.585449218750000000	-0.759765625000000000	0.698730468750000000	false
9.613037109375000000	0.849914550781250000	-1.856994628906250000	-0.588134765625000000	-0.757324218750000000	0.698486328125000000	false
9.617352485656738281	0.833845138549804688	-1.863098144531250000	-0.587890625000000000	-0.759521484375000000	0.698730468750000000	false
9.603881835937500000	0.819396972656250000	-1.850891113281250000	-0.585449218750000000	-0.759765625000000000	0.698730468750000000	false
9.594297409057617188	0.870656967163085938	-1.863336563110351562	-0.587890625000000000	-0.759765625000000000	0.693115234375000000	false
9.608459472656250000	0.810241699218750000	-1.847839355468750000	-0.585449218750000000	-0.759765625000000000	0.693115234375000000	false
9.596848487854003906	0.828289985656738281	-1.866722106933593750	-0.585449218750000000	-0.759765625000000000	0.693115234375000000	false
9.588623046875000000	0.825500488281250000	-1.882934570312500000	-0.585205078125000000	-0.764404296875000000	0.693603515625000000	false
9.603905677795410156	0.972414016723632812	-1.860404014587402344	-0.582519531250000000	-0.762207031250000000	0.693359375000000000	false
9.597778320312500000	0.933837890625000000	-1.789855957031250000	-0.582275390625000000	-0.766845703125000000	0.693603515625000000	false
9.565114974975585938	0.933122634887695312	-1.840686798095703125	-0.582275390625000000	-0.769287109375000000	0.696777343750000000	false
9.577941894531250000	0.939941406250000000	-1.881408691406250000	-0.582275390625000000	-0.766845703125000000	0.690917968750000000	false
9.595799446105957031	0.994658470153808594	-1.840186119079589844	-0.582275390625000000	-0.766845703125000000	0.690917968750000000	false
9.588623046875000000	0.975036621093750000	-1.826477050781250000	-0.579833984375000000	-0.766845703125000000	0.693603515625000000	false
9.592700004577636719	0.987601280212402344	-1.846909523010253906	-0.582275390625000000	-0.769287109375000000	0.691162109375000000	false
9.597778320312500000	0.938415527343750000	-1.838684082031250000	-0.579833984375000000	-0.766845703125000000	0.693603515625000000	false
9.603881835937500000	0.910949707031250000	-1.821899414062500000	-0.579833984375000000	-0.766845703125000000	0.696289062500000000	false
9.585571289062500000	0.920104980468750000	-1.826477050781250000	-0.582519531250000000	-0.766845703125000000	0.696533203125000000	false
9.592485427856445312	0.933003425598144531	-1.806569099426269531	-0.582519531250000000	-0.766845703125000000	0.696533203125000000	false
9.591674804687500000	0.939941406250000000	-1.838684082031250000	-0.584960937500000000	-0.766845703125000000	0.691162109375000000	false
9.609127044677734375	0.948905944824218750	-1.824665069580078125	-0.584960937500000000	-0.769042968750000000	0.694091796875000000	false
9.591674804687500000	0.927734375000000000	-1.846313476562500000	-0.585205078125000000	-0.764404296875000000	0.696533203125000000	false
9.592843055725097656	0.907397270202636719	-1.814484596252441406	-0.582275390625000000	-0.766845703125000000	0.690917968750000000	false
9.606933593750000000	0.854492187500000000	-1.797485351562500000	-0.587890625000000000	-0.764404296875000000	0.693847656250000000	false
9.617304801940917969	0.885510444641113281	-1.827955245971679688	-0.587646484375000000	-0.764404296875000000	0.690917968750000000	false
9.593200683593750000	0.869750976562500000	-1.818847656250000000	-0.587646484375000000	-0.764404296875000000	0.690917968750000000	false
9.609317779541015625	0.884079933166503906	-1.787948608398437500	-0.587646484375000000	-0.764404296875000000	0.690917968750000000	false
9.596252441406250000	0.856018066406250000	-1.774597167968750000	-0.587646484375000000	-0.764404296875000000	0.690917968750000000	false
9.593200683593750000	0.884532928466796875	-1.764082908630371094	-0.587646484375000000	-0.764404296875000000	0.688232421875000000	false
9.602355957031250000	0.871276855468750000	-1.783752441406250000	-0.587646484375000000	-0.764404296875000000	0.690917968750000000	false
9.608507156372070312	0.846362113952636719	-1.842975616455078125	-0.590332031250000000	-0.764404296875000000	0.688476562500000000	false
9.599304199218750000	0.885009765625000000	-1.777648925781250000	-0.590332031250000000	-0.764404296875000000	0.685546875000000000	false
9.604430198669433594	0.800728797912597656	-1.783561706542968750	-0.590332031250000000	-0.764404296875000000	0.693847656250000000	false
9.588623046875000000	0.885009765625000000	-1.797485351562500000	-0.587646484375000000	-0.764404296875000000	0.690917968750000000	false
9.611392021179199219	0.822067260742187500	-1.806449890136718750	-0.590332031250000000	-0.764404296875000000	0.691162109375000000	false
9.593200683593750000	0.866699218750000000	-1.774597167968750000	-0.590576171875000000	-0.761962890625000000	0.693847656250000000	false
9.610605239868164062	0.833034515380859375	-1.822161674499511719	-0.590332031250000000	-0.764404296875000000	0.693847656250000000	false
9.605407714843750000	0.849914550781250000	-1.762390136718750000	-0.590332031250000000	-0.764404296875000000	0.693847656250000000	false
9.618949890136718750	0.835680961608886719	-1.808452606201171875	-0.590332031250000000	-0.764404296875000000	0.691162109375000000	false
9.617614746093750000	0.846862792968750000	-1.782226562500000000	-0.590087890625000000	-0.764404296875000000	0.682861328125000000	false
9.623456001281738281	0.864768028259277344	-1.792979240417480469	-0.590332031250000000	-0.764404296875000000	0.691162109375000000	false
9.608459472656250000	0.878906250000000000	-1.808166503906250000	-0.590332031250000000	-0.764404296875000000	0.688476562500000000	false
9.606552124023437500	0.941419601440429688	-1.762771606445312500	-0.587646484375000000	-0.764404296875000000	0.688232421875000000	false
9.611511230468750000	0.875854492187500000	-1.737976074218750000	-0.587646484375000000	-0.764404296875000000	0.685302734375000000	false
9.608578681945800781	0.882935523986816406	-1.790165901184082031	-0.587646484375000000	-0.764404296875000000	0.690917968750000000	false
9.602355957031250000	0.856018066406250000	-1.782226562500000000	-0.590087890625000000	-0.766845703125000000	0.688476562500000000	false
9.591102600097656250	0.898456573486328125	-1.785349845886230469	-0.590332031250000000	-0.766601562500000000	0.691406250000000000	false
9.617614746093750000	0.863647460937500000	-1.741027832031250000	-0.587646484375000000	-0.766845703125000000	0.691162109375000000	false
9.601497650146484375	0.962233543395996094	-1.799154281616210938	-0.585205078125000000	-0.764404296875000000	0.693603515625000000	false
9.619140625000000000	0.872802734375000000	-1.786804199218750000	-0.590332031250000000	-0.764404296875000000	0.685546875000000000	false
9.606766700744628906	0.918912887573242188	-1.752448081970214844	-0.587646484375000000	-0.766845703125000000	0.694091796875000000	false
9.619140625000000000	0.900268554687500000	-1.776123046875000000	-0.590332031250000000	-0.764404296875000000	0.691162109375000000	false
9.599971771240234375	0.915217399597167969	-1.774072647094726562	-0.587646484375000000	-0.764404296875000000	0.690917968750000000	false
9.609985351562500000	0.892639160156250000	-1.811218261718750000	-0.587646484375000000	-0.766845703125000000	0.688476562500000000	false
9.604859352111816406	0.917363166809082031	-1.793384552001953125	-0.587646484375000000	-0.764404296875000000	0.685302734375000000	false
9.596252441406250000	0.900268554687500000	-1.824951171875000000	-0.587646484375000000	-0.766845703125000000	0.694091796875000000	false
9.609866142272949219	0.888609886169433594	-1.790928840637207031	-0.584960937500000000	-0.764404296875000000	0.687988281250000000	false
9.594726562500000000	0.917053222656250000	-1.806640625000000000	-0.587890625000000000	-0.764404296875000000	0.693847656250000000	false
9.604835510253906250	0.894379615783691406	-1.784396171569824219	-0.584960937500000000	-0.764404296875000000	0.687988281250000000	false
9.602355957031250000	0.964355468750000000	-1.791381835937500000	-0.587646484375000000	-0.764404296875000000	0.685302734375000000	false
9.606575965881347656	0.917172431945800781	-1.780366897583007812	-0.585205078125000000	-0.762207031250000000	0.690673828125000000	false
9.597778320312500000	0.921630859375000000	-1.766967773437500000	-0.587646484375000000	-0.766845703125000000	0.696777343750000000	false
9.607553482055664062	0.895452499389648438	-1.763772964477539062	-0.585205078125000000	-0.762207031250000000	0.693359375000000000	false
9.590148925781250000	0.927734375000000000	-1.783752441406250000	-0.587890625000000000	-0.762207031250000000	0.690673828125000000	false
9.607195854187011719	0.851202011108398438	-1.792812347412109375	-0.587890625000000000	-0.761962890625000000	0.696289062500000000	false
9.616088867187500000	0.840759277343750000	-1.832580566406250000	-0.587890625000000000	-0.761962890625000000	0.696289062500000000	false
9.601235389709472656	0.862431526184082031	-1.854348182678222656	-0.587890625000000000	-0.759765625000000000	0.693359375000000000	false
9.605407714843750000	0.839233398437500000	-1.818847656250000000	-0.590820312500000000	-0.757324218750000000	0.690429687500000000	false
9.618473052978515625	0.816154479980468750	-1.810860633850097656	-0.590820312500000000	-0.759765625000000000	0.696289062500000000	false
9.594726562500000000	0.822448730468750000	-1.803588867187500000	-0.590576171875000000	-0.759765625000000000	0.693603515625000000	false
9.623789787292480469	0.860667228698730469	-1.782417297363281250	-0.590576171875000000	-0.759765625000000000	0.693603515625000000	false
9.605407714843750000	0.860595703125000000	-1.780700683593750000	-0.590576171875000000	-0.761962890625000000	0.693847656250000000	false
9.612822532653808594	0.845456123352050781	-1.793098449707031250	-0.590820312500000000	-0.759765625000000000	0.696289062500000000	false
9.608459472656250000	0.871276855468750000	-1.832580566406250000	-0.590820312500000000	-0.759765625000000000	0.696289062500000000	false
9.626650810241699219	0.864434242248535156	-1.823472976684570312	-0.590576171875000000	-0.759765625000000000	0.690673828125000000	false
9.629821777343750000	0.831604003906250000	-1.789855957031250000	-0.590576171875000000	-0.759765625000000000	0.690673828125000000	false
9.623670578002929688	0.866031646728515625	-1.793313026428222656	-0.590820312500000000	-0.757324218750000000	0.690429687500000000	false
9.611511230468750000	0.833129882812500000	-1.809692382812500000	-0.590576171875000000	-0.759765625000000000	0.690673828125000000	false
9.622311592102050781	0.860285758972167969	-1.778507232666015625	-0.590820312500000000	-0.757324218750000000	0.693359375000000000	false
9.613037109375000000	0.845336914062500000	-1.760864257812500000	-0.590820312500000000	-0.759765625000000000	0.696289062500000000	false
9.613633155822753906	0.832271575927734375	-1.750850677490234375	-0.593261718750000000	-0.759765625000000000	0.693603515625000000	false
9.611511230468750000	0.814819335937500000	-1.776123046875000000	-0.593261718750000000	-0.759765625000000000	0.693603515625000000	false
9.615015983581542969	0.838351249694824219	-1.747989654541015625	-0.590820312500000000	-0.759765625000000000	0.696289062500000000	false
9.616088867187500000	0.823974609375000000	-1.737976074218750000	-0.587890625000000000	-0.759765625000000000	0.687744140625000000	false
9.605169296264648438	0.842666625976562500	-1.765751838684082031	-0.590576171875000000	-0.759765625000000000	0.690673828125000000	false
9.617614746093750000	0.837707519531250000	-1.753234863281250000	-0.590576171875000000	-0.759765625000000000	0.693603515625000000	false
9.615921974182128906	0.822329521179199219	-1.753354072570800781	-0.593261718750000000	-0.761962890625000000	0.693847656250000000	false
9.626770019531250000	0.822448730468750000	-1.756286621093750000	-0.593261718750000000	-0.759765625000000000	0.693603515625000000	false
9.604620933532714844	0.852370262145996094	-1.755571365356445312	-0.590576171875000000	-0.759765625000000000	0.690673828125000000	false
9.611511230468750000	0.842285156250000000	-1.765441894531250000	-0.593261718750000000	-0.759765625000000000	0.688232421875000000	false
9.606814384460449219	0.861144065856933594	-1.741337776184082031	-0.590332031250000000	-0.762207031250000000	0.685302734375000000	false
9.617614746093750000	0.863647460937500000	-1.759338378906250000	-0.590332031250000000	-0.761962890625000000	0.688232421875000000	false
9.610843658447265625	0.857377052307128906	-1.723217964172363281	-0.590576171875000000	-0.761962890625000000	0.690917968750000000	false
9.613037109375000000	0.860595703125000000	-1.783752441406250000	-0.590576171875000000	-0.761962890625000000	0.693847656250000000	false
9.607815742492675781	0.858998298645019531	-1.718616485595703125	-0.590576171875000000	-0.759765625000000000	0.687988281250000000	false
9.611511230468750000	0.878906250000000000	-1.773071289062500000	-0.590576171875000000	-0.761962890625000000	0.690917968750000000	false
9.614062309265136719	0.845265388488769531	-1.750612258911132812	-0.587890625000000000	-0.762207031250000000	0.693603515625000000	false
9.616088867187500000	0.888061523437500000	-1.771545410156250000	-0.590332031250000000	-0.764404296875000000	0.688476562500000000	false
9.612631797790527344	0.843834877014160156	-1.772713661193847656	-0.590576171875000000	-0.761962890625000000	0.693847656250000000	false
9.599304199218750000	0.909423828125000000	-1.773071289062500000	-0.590332031250000000	-0.764404296875000000	0.693847656250000000	false
9.605360031127929688	0.879359245300292969	-1.764607429504394531	-0.593017578125000000	-0.761962890625000000	0.691162109375000000	false
9.605407714843750000	0.865173339843750000	-1.774597167968750000	-0.590332031250000000	-0.761962890625000000	0.688232421875000000	false
9.613108634948730469	0.869369506835937500	-1.802444458007812500	-0.593017578125000000	-0.761962890625000000	0.685546875000000000	false
9.619140625000000000	0.860595703125000000	-1.760864257812500000	-0.590332031250000000	-0.764404296875000000	0.691162109375000000	false
9.604954719543457031	0.895929336547851562	-1.779150962829589844	-0.587646484375000000	-0.764404296875000000	0.690917968750000000	false
9.606933593750000000	0.872802734375000000	-1.693725585937500000	-0.590332031250000000	-0.761962890625000000	0.688232421875000000	false
9.599351882934570312	0.895595550537109375	-1.755261421203613281	-0.590332031250000000	-0.764404296875000000	0.688476562500000000	false
9.606933593750000000	0.856018066406250000	-1.757812500000000000	-0.593017578125000000	-0.761962890625000000	0.691162109375000000	false
9.622406959533691406	0.862216949462890625	-1.743459701538085938	-0.590332031250000000	-0.764404296875000000	0.688476562500000000	false
9.617614746093750000	0.891113281250000000	-1.777648925781250000	-0.590332031250000000	-0.764404296875000000	0.691162109375000000	false
9.594821929931640625	0.872015953063964844	-1.729393005371093750	-0.590332031250000000	-0.762207031250000000	0.685302734375000000	false
9.603881835937500000	0.888061523437500000	-1.748657226562500000	-0.590332031250000000	-0.764404296875000000	0.691162109375000000	false
9.621047973632812500	0.841784477233886719	-1.757383346557617188	-0.590332031250000000	-0.764404296875000000	0.691162109375000000	false
9.617614746093750000	0.918579101562500000	-1.744079589843750000	-0.590332031250000000	-0.764404296875000000	0.691162109375000000	false
9.612870216369628906	0.857830047607421875	-1.766109466552734375	-0.590087890625000000	-0.766845703125000000	0.685791015625000000	false
9.609985351562500000	0.863647460937500000	-1.719665527343750000	-0.590332031250000000	-0.764404296875000000	0.691162109375000000	false
9.612512588500976562	0.859808921813964844	-1.751065254211425781	-0.590332031250000000	-0.764404296875000000	0.685546875000000000	false
9.593200683593750000	0.903320312500000000	-1.770019531250000000	-0.590332031250000000	-0.764404296875000000	0.685546875000000000	false
9.602427482604980469	0.820493698120117188	-1.745152473449707031	-0.590332031250000000	-0.764404296875000000	0.688476562500000000	false
9.613037109375000000	0.874328613281250000	-1.783752441406250000	-0.590332031250000000	-0.762207031250000000	0.685302734375000000	false
9.631204605102539062	0.832223892211914062	-1.784825325012207031	-0.590332031250000000	-0.764404296875000000	0.691162109375000000	false
9.597778320312500000	0.872802734375000000	-1.777648925781250000	-0.590332031250000000	-0.764404296875000000	0.688476562500000000	false
9.617924690246582031	0.844502449035644531	-1.743507385253906250	-0.590332031250000000	-0.762207031250000000	0.685302734375000000	false
9.602355957031250000	0.906372070312500000	-1.757812500000000000	-0.593017578125000000	-0.764404296875000000	0.688476562500000000	false
9.599304199218750000	0.878834724426269531	-1.792883872985839844	-0.593017578125000000	-0.761962890625000000	0.688232421875000000	false
9.597778320312500000	0.880432128906250000	-1.785278320312500000	-0.590576171875000000	-0.761962890625000000	0.690917968750000000	false
9.605956077575683594	0.876426696777343750	-1.739954948425292969	-0.590332031250000000	-0.761962890625000000	0.688232421875000000	false
9.600830078125000000	0.846862792968750000	-1.762390136718750000	-0.590332031250000000	-0.764404296875000000	0.688476562500000000	false
9.613680839538574219	0.885915756225585938	-1.778268814086914062	-0.593261718750000000	-0.761962890625000000	0.693847656250000000	false
9.629821777343750000	0.868225097656250000	-1.728820800781250000	-0.593017578125000000	-0.761962890625000000	0.688232421875000000	false
9.599709510803222656	0.836157798767089844	-1.779007911682128906	-0.593017578125000000	-0.761962890625000000	0.685546875000000000	false
9.614562988281250000	0.811767578125000000	-1.742553710937500000	-0.590332031250000000	-0.764404296875000000	0.685546875000000000	false
9.613847732543945312	0.843358039855957031	-1.735043525695800781	-0.593017578125000000	-0.764404296875000000	0.685791015625000000	false
9.594726562500000000	0.865173339843750000	-1.730346679687500000	-0.595458984375000000	-0.764404296875000000	0.685791015625000000	false
9.607315063476562500	0.788402557373046875	-1.793193817138671875	-0.595458984375000000	-0.764404296875000000	0.685791015625000000	false
9.658813476562500000	0.825500488281250000	-1.770019531250000000	-0.593017578125000000	-0.764404296875000000	0.685791015625000000	false
9.671258926391601562	0.830841064453125000	-1.752924919128417969	-0.595458984375000000	-0.764404296875000000	0.683105468750000000	false
9.648132324218750000	0.825500488281250000	-1.728820800781250000	-0.595458984375000000	-0.766601562500000000	0.683349609375000000	false
9.639406204223632812	0.855493545532226562	-1.685810089111328125	-0.597900390625000000	-0.769042968750000000	0.680908203125000000	false
9.620666503906250000	0.846862792968750000	-1.686096191406250000	-0.597656250000000000	-0.769042968750000000	0.675292968750000000	false
9.689855575561523438	0.835251808166503906	-1.608633995056152344	-0.597656250000000000	-0.771240234375000000	0.675537109375000000	false
9.666442871093750000	0.828552246093750000	-1.617431640625000000	-0.600097656250000000	-0.773681640625000000	0.673095703125000000	false
9.782314300537109375	0.633454322814941406	-1.442432403564453125	-0.599853515625000000	-0.775878906250000000	0.667724609375000000	false
9.852600097656250000	0.071716308593750000	-1.509094238281250000	-0.599365234375000000	-0.780761718750000000	0.659912109375000000	false
10.293912887573242188	-0.140070915222167969	-1.553297042846679688	-0.596679687500000000	-0.785400390625000000	0.660156250000000000	false
11.033630371093750000	-0.166320800781250000	-1.542663574218750000	-0.590576171875000000	-0.799560546875000000	0.655273437500000000	false
12.298083305358886719	-0.500798225402832031	-1.749110221862792969	-0.571044921875000000	-0.821044921875000000	0.653320312500000000	false
11.450195312500000000	0.672912597656250000	-2.308654785156250000	-0.546142578125000000	-0.840087890625000000	0.647949218750000000	false
9.782767295837402344	-0.343370437622070312	-2.735662460327148438	-0.515869140625000000	-0.861816406250000000	0.645263671875000000	false
8.044433593750000000	-1.637268066406250000	-1.478576660156250000	-0.475585937500000000	-0.871826171875000000	0.637939453125000000	false
7.187986373901367188	-2.457666397094726562	-0.932025909423828125	-0.452636718750000000	-0.858398437500000000	0.649169921875000000	false
8.087158203125000000	-1.704406738281250000	-1.086425781250000000	-0.449218750000000000	-0.828125000000000000	0.665771484375000000	false
9.359502792358398438	-0.502753257751464844	-1.433062553405761719	-0.476074218750000000	-0.771484375000000000	0.681640625000000000	false
10.548400878906250000	0.115966796875000000	-1.802062988281250000	-0.529785156250000000	-0.707275390625000000	0.696044921875000000	false
10.901570320129394531	0.544357299804687500	-1.838064193725585938	-0.592041015625000000	-0.626953125000000000	0.706542968750000000	false
11.050415039062500000	0.729370117187500000	-1.405334472656250000	-0.649169921875000000	-0.548828125000000000	0.722412109375000000	false
10.659813880920410156	0.634384155273437500	-0.698328018188476562	-0.700195312500000000	-0.475585937500000000	0.718994140625000000	false
10.177612304687500000	0.801086425781250000	-0.788879394531250000	-0.735107421875000000	-0.411865234375000000	0.723632812500000000	false
9.525895118713378906	1.211929321289062500	-1.285982131958007812	-0.764160156250000000	-0.360107421875000000	0.729003906250000000	false
9.115600585937500000	2.407836914062500000	-2.183532714843750000	-0.776611328125000000	-0.320068359375000000	0.729003906250000000	false
